scenario,policy,step_idx,cell_id,slice_id,kind,latency_ms,service_ratio,sla_met,isolated,suspicious,mission_critical,ai_enabled,deadline_missed
mixed_failure,failure_aware,4,cell-west,cell-west:background,background,13.523,0.1926,False,False,False,False,False,False
mixed_failure,failure_aware,4,cell-west,cell-west:encrypted-burst,suspicious,34.1868,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,4,cell-central,cell-central:mission,mission_critical,7.1402,1.0,True,False,False,True,True,False
mixed_failure,failure_aware,4,cell-central,cell-central:ai-edge,ai_edge,8.5423,0.835,True,False,False,False,True,False
mixed_failure,failure_aware,4,cell-central,cell-central:broadband,broadband,12.5946,0.3583,False,False,False,False,False,False
mixed_failure,failure_aware,4,cell-central,cell-central:background,background,14.2904,0.1588,False,False,False,False,False,False
mixed_failure,failure_aware,4,cell-central,cell-central:encrypted-burst,suspicious,35.0704,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,4,cell-east,cell-east:mission,mission_critical,6.6602,1.0,True,False,False,True,True,False
mixed_failure,failure_aware,4,cell-east,cell-east:ai-edge,ai_edge,6.6602,1.0,True,False,False,False,True,False
mixed_failure,failure_aware,4,cell-east,cell-east:broadband,broadband,11.735,0.403,False,False,False,False,False,False
mixed_failure,failure_aware,4,cell-east,cell-east:background,background,14.0903,0.1259,False,False,False,False,False,False
mixed_failure,failure_aware,4,cell-east,cell-east:encrypted-burst,suspicious,34.5257,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,5,cell-west,cell-west:mission,mission_critical,7.3395,1.0,True,False,False,True,True,False
mixed_failure,failure_aware,5,cell-west,cell-west:ai-edge,ai_edge,8.0671,0.9144,True,False,False,False,True,False
mixed_failure,failure_aware,5,cell-west,cell-west:broadband,broadband,11.0684,0.5613,False,False,False,False,False,False
mixed_failure,failure_aware,5,cell-west,cell-west:background,background,14.8727,0.1137,False,False,False,False,False,False
mixed_failure,failure_aware,5,cell-west,cell-west:encrypted-burst,suspicious,35.1117,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,5,cell-central,cell-central:mission,mission_critical,7.8195,1.0,True,False,False,True,True,False
mixed_failure,failure_aware,5,cell-central,cell-central:ai-edge,ai_edge,9.1735,0.8407,True,False,False,False,True,False
mixed_failure,failure_aware,5,cell-central,cell-central:broadband,broadband,12.8105,0.4128,False,False,False,False,False,False
mixed_failure,failure_aware,5,cell-central,cell-central:background,background,15.1655,0.1358,False,False,False,False,False,False
mixed_failure,failure_aware,5,cell-central,cell-central:encrypted-burst,suspicious,35.3549,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,5,cell-east,cell-east:mission,mission_critical,7.3395,1.0,True,False,False,True,True,False
mixed_failure,failure_aware,5,cell-east,cell-east:ai-edge,ai_edge,7.3395,1.0,True,False,False,False,True,False
mixed_failure,failure_aware,5,cell-east,cell-east:broadband,broadband,11.2967,0.5345,False,False,False,False,False,False
mixed_failure,failure_aware,5,cell-east,cell-east:background,background,14.5866,0.1474,False,False,False,False,False,False
mixed_failure,failure_aware,5,cell-east,cell-east:encrypted-burst,suspicious,35.0302,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,6,cell-west,cell-west:mission,mission_critical,7.7462,1.0,True,False,False,True,True,False
mixed_failure,failure_aware,6,cell-west,cell-west:ai-edge,ai_edge,7.7462,1.0,True,False,False,False,True,False
mixed_failure,failure_aware,6,cell-west,cell-west:broadband,broadband,11.3998,0.5702,False,False,False,False,False,False
mixed_failure,failure_aware,6,cell-west,cell-west:background,background,15.1297,0.1314,False,False,False,False,False,False
mixed_failure,failure_aware,6,cell-west,cell-west:encrypted-burst,suspicious,35.601,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,6,cell-central,cell-central:mission,mission_critical,8.2262,1.0,False,False,False,True,True,True
mixed_failure,failure_aware,6,cell-central,cell-central:ai-edge,ai_edge,9.2,0.8854,True,False,False,False,True,False
mixed_failure,failure_aware,6,cell-central,cell-central:broadband,broadband,13.8357,0.3401,False,False,False,False,False,False
mixed_failure,failure_aware,6,cell-central,cell-central:background,background,15.9707,0.0889,False,False,False,False,False,False
mixed_failure,failure_aware,6,cell-central,cell-central:encrypted-burst,suspicious,36.0215,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,6,cell-east,cell-east:mission,mission_critical,7.7462,1.0,True,False,False,True,True,False
mixed_failure,failure_aware,6,cell-east,cell-east:ai-edge,ai_edge,8.5835,0.9015,True,False,False,False,True,False
mixed_failure,failure_aware,6,cell-east,cell-east:broadband,broadband,12.7463,0.4118,False,False,False,False,False,False
mixed_failure,failure_aware,6,cell-east,cell-east:background,background,14.9954,0.1472,False,False,False,False,False,False
mixed_failure,failure_aware,6,cell-east,cell-east:encrypted-burst,suspicious,35.3786,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,7,cell-west,cell-west:mission,mission_critical,7.9734,1.0,True,False,False,True,True,False
mixed_failure,failure_aware,7,cell-west,cell-west:ai-edge,ai_edge,8.6016,0.9261,True,False,False,False,True,False
mixed_failure,failure_aware,7,cell-west,cell-west:broadband,broadband,11.3936,0.5976,False,False,False,False,False,False
mixed_failure,failure_aware,7,cell-west,cell-west:background,background,15.2656,0.1421,False,False,False,False,False,False
mixed_failure,failure_aware,7,cell-west,cell-west:encrypted-burst,suspicious,35.9376,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,7,cell-central,cell-central:mission,mission_critical,8.4534,1.0,False,False,False,True,True,True
mixed_failure,failure_aware,7,cell-central,cell-central:ai-edge,ai_edge,8.4534,1.0,True,False,False,False,True,False
mixed_failure,failure_aware,7,cell-central,cell-central:broadband,broadband,14.0963,0.3361,False,False,False,False,False,False
mixed_failure,failure_aware,7,cell-central,cell-central:background,background,15.8849,0.1257,False,False,False,False,False,False
mixed_failure,failure_aware,7,cell-central,cell-central:encrypted-burst,suspicious,36.0847,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,7,cell-east,cell-east:mission,mission_critical,7.9734,1.0,True,False,False,True,True,False
mixed_failure,failure_aware,7,cell-east,cell-east:ai-edge,ai_edge,7.9734,1.0,True,False,False,False,True,False
mixed_failure,failure_aware,7,cell-east,cell-east:broadband,broadband,12.6274,0.4525,False,False,False,False,False,False
mixed_failure,failure_aware,7,cell-east,cell-east:background,background,14.5894,0.2217,False,False,False,False,False,False
mixed_failure,failure_aware,7,cell-east,cell-east:encrypted-burst,suspicious,35.4027,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,8,cell-west,cell-west:mission,mission_critical,8.2742,1.0,False,False,False,True,True,True
mixed_failure,failure_aware,8,cell-west,cell-west:ai-edge,ai_edge,8.2742,1.0,True,False,False,False,True,False
mixed_failure,failure_aware,8,cell-west,cell-west:broadband,broadband,12.712,0.4779,False,False,False,False,False,False
mixed_failure,failure_aware,8,cell-west,cell-west:background,background,14.9244,0.2176,False,False,False,False,False,False
mixed_failure,failure_aware,8,cell-west,cell-west:encrypted-burst,suspicious,36.2292,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,8,cell-central,cell-central:mission,mission_critical,8.7542,1.0,False,False,False,True,True,True
mixed_failure,failure_aware,8,cell-central,cell-central:ai-edge,ai_edge,8.7542,1.0,True,False,False,False,True,False
mixed_failure,failure_aware,8,cell-central,cell-central:broadband,broadband,14.4021,0.3355,False,False,False,False,False,False
mixed_failure,failure_aware,8,cell-central,cell-central:background,background,16.4011,0.1004,False,False,False,False,False,False
mixed_failure,failure_aware,8,cell-central,cell-central:encrypted-burst,suspicious,36.2542,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,8,cell-east,cell-east:mission,mission_critical,8.2742,1.0,False,False,False,True,True,True
mixed_failure,failure_aware,8,cell-east,cell-east:ai-edge,ai_edge,8.2742,1.0,True,False,False,False,True,False
mixed_failure,failure_aware,8,cell-east,cell-east:broadband,broadband,12.9137,0.4542,False,False,False,False,False,False
mixed_failure,failure_aware,8,cell-east,cell-east:background,background,15.4323,0.1579,False,False,False,False,False,False
mixed_failure,failure_aware,8,cell-east,cell-east:encrypted-burst,suspicious,35.6292,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,9,cell-west,cell-west:mission,mission_critical,8.9693,1.0,False,False,False,True,True,True
mixed_failure,failure_aware,9,cell-west,cell-west:ai-edge,ai_edge,12.1418,0.6268,False,False,False,False,True,True
mixed_failure,failure_aware,9,cell-west,cell-west:broadband,broadband,13.8912,0.4209,False,False,False,False,False,False
mixed_failure,failure_aware,9,cell-west,cell-west:background,background,16.1918,0.1503,False,False,False,False,False,False
mixed_failure,failure_aware,9,cell-west,cell-west:encrypted-burst,suspicious,36.9529,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,9,cell-central,cell-central:mission,mission_critical,9.5243,0.9833,False,False,False,True,True,True
mixed_failure,failure_aware,9,cell-central,cell-central:ai-edge,ai_edge,12.1346,0.6841,True,False,False,False,True,True
mixed_failure,failure_aware,9,cell-central,cell-central:broadband,broadband,14.576,0.3969,False,False,False,False,False,False
mixed_failure,failure_aware,9,cell-central,cell-central:background,background,16.7834,0.1372,False,False,False,False,False,False
mixed_failure,failure_aware,9,cell-central,cell-central:encrypted-burst,suspicious,37.3411,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,9,cell-east,cell-east:mission,mission_critical,8.9693,1.0,False,False,False,True,True,True
mixed_failure,failure_aware,9,cell-east,cell-east:ai-edge,ai_edge,11.4453,0.7087,True,False,False,False,True,True
mixed_failure,failure_aware,9,cell-east,cell-east:broadband,broadband,12.7308,0.5575,False,False,False,False,False,False
mixed_failure,failure_aware,9,cell-east,cell-east:background,background,15.9556,0.1781,False,False,False,False,False,False
mixed_failure,failure_aware,9,cell-east,cell-east:encrypted-burst,suspicious,36.942,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,10,cell-west,cell-west:mission,mission_critical,9.68,1.0,False,False,False,True,True,True
mixed_failure,failure_aware,10,cell-west,cell-west:ai-edge,ai_edge,12.0648,0.7194,True,False,False,False,True,True
mixed_failure,failure_aware,10,cell-west,cell-west:broadband,broadband,13.316,0.5722,False,False,False,False,False,False
mixed_failure,failure_aware,10,cell-west,cell-west:background,background,16.1381,0.2402,False,False,False,False,False,False
mixed_failure,failure_aware,10,cell-west,cell-west:encrypted-burst,suspicious,37.0396,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,10,cell-central,cell-central:mission,mission_critical,10.16,1.0,False,False,False,True,True,True
mixed_failure,failure_aware,10,cell-central,cell-central:ai-edge,ai_edge,12.8018,0.6892,True,False,False,False,True,True
mixed_failure,failure_aware,10,cell-central,cell-central:broadband,broadband,15.9532,0.3184,False,False,False,False,False,False
mixed_failure,failure_aware,10,cell-central,cell-central:background,background,17.6997,0.113,False,False,False,False,False,False
mixed_failure,failure_aware,10,cell-central,cell-central:encrypted-burst,suspicious,37.9231,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,10,cell-east,cell-east:mission,mission_critical,9.7573,0.9828,False,False,False,True,True,True
mixed_failure,failure_aware,10,cell-east,cell-east:ai-edge,ai_edge,12.7876,0.6344,False,False,False,False,True,True
mixed_failure,failure_aware,10,cell-east,cell-east:broadband,broadband,13.0481,0.6038,False,False,False,False,False,False
mixed_failure,failure_aware,10,cell-east,cell-east:background,background,16.8349,0.1583,False,False,False,False,False,False
mixed_failure,failure_aware,10,cell-east,cell-east:encrypted-burst,suspicious,37.6053,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,11,cell-west,cell-west:mission,mission_critical,9.8653,1.0,False,False,False,True,True,True
mixed_failure,failure_aware,11,cell-west,cell-west:ai-edge,ai_edge,12.1041,0.7366,True,False,False,False,True,True
mixed_failure,failure_aware,11,cell-west,cell-west:broadband,broadband,13.4144,0.5825,False,False,False,False,False,False
mixed_failure,failure_aware,11,cell-west,cell-west:background,background,17.1381,0.1444,False,False,False,False,False,False
mixed_failure,failure_aware,11,cell-west,cell-west:encrypted-burst,suspicious,37.2124,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,11,cell-central,cell-central:mission,mission_critical,10.3568,0.9974,False,False,False,True,True,True
mixed_failure,failure_aware,11,cell-central,cell-central:ai-edge,ai_edge,13.3376,0.648,True,False,False,False,True,True
mixed_failure,failure_aware,11,cell-central,cell-central:broadband,broadband,16.276,0.3023,False,False,False,False,False,False
mixed_failure,failure_aware,11,cell-central,cell-central:background,background,17.7306,0.1311,False,False,False,False,False,False
mixed_failure,failure_aware,11,cell-central,cell-central:encrypted-burst,suspicious,38.3245,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,11,cell-east,cell-east:mission,mission_critical,9.8653,1.0,False,False,False,True,True,True
mixed_failure,failure_aware,11,cell-east,cell-east:ai-edge,ai_edge,12.6626,0.6709,True,False,False,False,True,True
mixed_failure,failure_aware,11,cell-east,cell-east:broadband,broadband,14.4477,0.4609,False,False,False,False,False,False
mixed_failure,failure_aware,11,cell-east,cell-east:background,background,16.6284,0.2043,False,False,False,False,False,False
mixed_failure,failure_aware,11,cell-east,cell-east:encrypted-burst,suspicious,37.2184,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,12,cell-west,cell-west:mission,mission_critical,10.2358,1.0,False,False,False,True,True,True
mixed_failure,failure_aware,12,cell-west,cell-west:ai-edge,ai_edge,12.8039,0.6979,True,False,False,False,True,True
mixed_failure,failure_aware,12,cell-west,cell-west:broadband,broadband,14.4507,0.5041,False,False,False,False,False,False
mixed_failure,failure_aware,12,cell-west,cell-west:background,background,17.3552,0.1624,False,False,False,False,False,False
mixed_failure,failure_aware,12,cell-west,cell-west:encrypted-burst,suspicious,38.1894,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,12,cell-central,cell-central:mission,mission_critical,10.7158,1.0,False,False,False,True,True,True
mixed_failure,failure_aware,12,cell-central,cell-central:ai-edge,ai_edge,13.1828,0.7098,True,False,False,False,True,True
mixed_failure,failure_aware,12,cell-central,cell-central:broadband,broadband,15.9357,0.3859,False,False,False,False,False,False
mixed_failure,failure_aware,12,cell-central,cell-central:background,background,18.1204,0.1289,False,False,False,False,False,False
mixed_failure,failure_aware,12,cell-central,cell-central:encrypted-burst,suspicious,38.147,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,12,cell-east,cell-east:mission,mission_critical,10.2358,1.0,False,False,False,True,True,True
mixed_failure,failure_aware,12,cell-east,cell-east:ai-edge,ai_edge,12.426,0.7423,True,False,False,False,True,True
mixed_failure,failure_aware,12,cell-east,cell-east:broadband,broadband,14.6648,0.4789,False,False,False,False,False,False
mixed_failure,failure_aware,12,cell-east,cell-east:background,background,16.7786,0.2303,False,False,False,False,False,False
mixed_failure,failure_aware,12,cell-east,cell-east:encrypted-burst,suspicious,37.8044,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,13,cell-west,cell-west:mission,mission_critical,11.0067,0.982,False,False,False,True,True,True
mixed_failure,failure_aware,13,cell-west,cell-west:ai-edge,ai_edge,14.1313,0.6229,False,False,False,False,True,True
mixed_failure,failure_aware,13,cell-west,cell-west:broadband,broadband,15.8647,0.419,False,False,False,False,False,False
mixed_failure,failure_aware,13,cell-west,cell-west:background,background,18.4006,0.1206,False,False,False,False,False,False
mixed_failure,failure_aware,13,cell-west,cell-west:encrypted-burst,suspicious,38.6537,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,13,cell-central,cell-central:mission,mission_critical,11.4058,1.0,False,False,False,True,True,True
mixed_failure,failure_aware,13,cell-central,cell-central:ai-edge,ai_edge,13.2871,0.7787,True,False,False,False,True,False
mixed_failure,failure_aware,13,cell-central,cell-central:broadband,broadband,16.8092,0.3643,False,False,False,False,False,False
mixed_failure,failure_aware,13,cell-central,cell-central:background,background,18.8686,0.122,False,False,False,False,False,False
mixed_failure,failure_aware,13,cell-central,cell-central:encrypted-burst,suspicious,39.3723,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,13,cell-east,cell-east:mission,mission_critical,10.9856,0.9867,False,False,False,True,True,True
mixed_failure,failure_aware,13,cell-east,cell-east:ai-edge,ai_edge,14.2506,0.6088,False,False,False,False,True,True
mixed_failure,failure_aware,13,cell-east,cell-east:broadband,broadband,15.7548,0.4319,False,False,False,False,False,False
mixed_failure,failure_aware,13,cell-east,cell-east:background,background,18.3484,0.1267,False,False,False,False,False,False
mixed_failure,failure_aware,13,cell-east,cell-east:encrypted-burst,suspicious,38.3026,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,14,cell-west,cell-west:mission,mission_critical,11.5088,1.0,False,False,False,True,True,True
mixed_failure,failure_aware,14,cell-west,cell-west:ai-edge,ai_edge,13.3981,0.7777,True,False,False,False,True,False
mixed_failure,failure_aware,14,cell-west,cell-west:broadband,broadband,16.6915,0.3903,False,False,False,False,False,False
mixed_failure,failure_aware,14,cell-west,cell-west:background,background,18.8828,0.1325,False,False,False,False,False,False
mixed_failure,failure_aware,14,cell-west,cell-west:encrypted-burst,suspicious,38.9589,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,14,cell-central,cell-central:mission,mission_critical,12.1181,0.9713,False,False,False,True,True,True
mixed_failure,failure_aware,14,cell-central,cell-central:ai-edge,ai_edge,15.2611,0.615,False,False,False,False,True,True
mixed_failure,failure_aware,14,cell-central,cell-central:broadband,broadband,17.519,0.3494,False,False,False,False,False,False
mixed_failure,failure_aware,14,cell-central,cell-central:background,background,19.3994,0.1282,False,False,False,False,False,False
mixed_failure,failure_aware,14,cell-central,cell-central:encrypted-burst,suspicious,39.5017,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,14,cell-east,cell-east:mission,mission_critical,11.6245,0.9743,False,False,False,True,True,True
mixed_failure,failure_aware,14,cell-east,cell-east:ai-edge,ai_edge,14.183,0.6854,False,False,False,False,True,True
mixed_failure,failure_aware,14,cell-east,cell-east:broadband,broadband,15.638,0.5142,False,False,False,False,False,False
mixed_failure,failure_aware,14,cell-east,cell-east:background,background,18.1301,0.221,False,False,False,False,False,False
mixed_failure,failure_aware,14,cell-east,cell-east:encrypted-burst,suspicious,39.2631,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,15,cell-west,cell-west:mission,mission_critical,11.9405,1.0,False,False,False,True,True,True
mixed_failure,failure_aware,15,cell-west,cell-west:ai-edge,ai_edge,14.0624,0.7504,False,False,False,False,True,True
mixed_failure,failure_aware,15,cell-west,cell-west:broadband,broadband,17.0772,0.3957,False,False,False,False,False,False
mixed_failure,failure_aware,15,cell-west,cell-west:background,background,19.4467,0.1169,False,False,False,False,False,False
mixed_failure,failure_aware,15,cell-west,cell-west:encrypted-burst,suspicious,39.5931,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,15,cell-central,cell-central:mission,mission_critical,12.4205,1.0,False,False,False,True,True,True
mixed_failure,failure_aware,15,cell-central,cell-central:ai-edge,ai_edge,14.9367,0.704,False,False,False,False,True,True
mixed_failure,failure_aware,15,cell-central,cell-central:broadband,broadband,18.4732,0.2879,False,False,False,False,False,False
mixed_failure,failure_aware,15,cell-central,cell-central:background,background,19.8098,0.1307,False,False,False,False,False,False
mixed_failure,failure_aware,15,cell-central,cell-central:encrypted-burst,suspicious,40.2346,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,15,cell-east,cell-east:mission,mission_critical,11.9646,0.9946,False,False,False,True,True,True
mixed_failure,failure_aware,15,cell-east,cell-east:ai-edge,ai_edge,14.0521,0.7516,False,False,False,False,True,True
mixed_failure,failure_aware,15,cell-east,cell-east:broadband,broadband,15.7884,0.5473,False,False,False,False,False,False
mixed_failure,failure_aware,15,cell-east,cell-east:background,background,19.2788,0.1367,False,False,False,False,False,False
mixed_failure,failure_aware,15,cell-east,cell-east:encrypted-burst,suspicious,39.7396,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,16,cell-west,cell-west:mission,mission_critical,12.2147,1.0,False,False,False,True,True,True
mixed_failure,failure_aware,16,cell-west,cell-west:ai-edge,ai_edge,14.1977,0.7667,False,False,False,False,True,True
mixed_failure,failure_aware,16,cell-west,cell-west:broadband,broadband,16.5989,0.4842,False,False,False,False,False,False
mixed_failure,failure_aware,16,cell-west,cell-west:background,background,19.1513,0.1839,False,False,False,False,False,False
mixed_failure,failure_aware,16,cell-west,cell-west:encrypted-burst,suspicious,39.8687,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,16,cell-central,cell-central:mission,mission_critical,12.6947,1.0,False,False,False,True,True,True
mixed_failure,failure_aware,16,cell-central,cell-central:ai-edge,ai_edge,14.7195,0.7618,False,False,False,False,True,True
mixed_failure,failure_aware,16,cell-central,cell-central:broadband,broadband,18.2786,0.3431,False,False,False,False,False,False
mixed_failure,failure_aware,16,cell-central,cell-central:background,background,20.2446,0.1118,False,False,False,False,False,False
mixed_failure,failure_aware,16,cell-central,cell-central:encrypted-burst,suspicious,40.0619,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,16,cell-east,cell-east:mission,mission_critical,12.2147,1.0,False,False,False,True,True,True
mixed_failure,failure_aware,16,cell-east,cell-east:ai-edge,ai_edge,15.0867,0.6621,False,False,False,False,True,True
mixed_failure,failure_aware,16,cell-east,cell-east:broadband,broadband,16.5061,0.4951,False,False,False,False,False,False
mixed_failure,failure_aware,16,cell-east,cell-east:background,background,19.7289,0.116,False,False,False,False,False,False
mixed_failure,failure_aware,16,cell-east,cell-east:encrypted-burst,suspicious,40.054,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,17,cell-west,cell-west:mission,mission_critical,13.0467,0.9639,False,False,False,True,True,True
mixed_failure,failure_aware,17,cell-west,cell-west:ai-edge,ai_edge,15.2907,0.7169,False,False,False,False,True,True
mixed_failure,failure_aware,17,cell-west,cell-west:broadband,broadband,17.4367,0.4644,False,False,False,False,False,False
mixed_failure,failure_aware,17,cell-west,cell-west:background,background,19.6161,0.208,False,False,False,False,False,False
mixed_failure,failure_aware,17,cell-west,cell-west:encrypted-burst,suspicious,40.2629,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,17,cell-central,cell-central:mission,mission_critical,13.3642,1.0,False,False,False,True,True,True
mixed_failure,failure_aware,17,cell-central,cell-central:ai-edge,ai_edge,16.1608,0.671,False,False,False,False,True,True
mixed_failure,failure_aware,17,cell-central,cell-central:broadband,broadband,19.2669,0.3056,False,False,False,False,False,False
mixed_failure,failure_aware,17,cell-central,cell-central:background,background,20.7554,0.1304,False,False,False,False,False,False
mixed_failure,failure_aware,17,cell-central,cell-central:encrypted-burst,suspicious,40.9553,0.0,False,True,True,False,False,False
mixed_failure,failure_aware,17,cell-east,cell-east:mission,mission_critical,12.8842,1.0,False,False,False,True,True,True
mixed_failure,failure_aware,17,cell-east,cell-east:ai-edge,ai_edge,14.9498,0.757,False,False,False,False,True,True
mixed_failure,failure_aware,17,cell-east,cell-east:broadband,broadband,17.878,0.4125,False,False,False,False,False,False
mixed_failure,failure_aware,17,cell-east,cell-east:background,background,20.3983,0.116,False,False,False,False,False,False
mixed_failure,failure_aware,17,cell-east,cell-east:encrypted-burst,suspicious,40.5103,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,0,cell-west,cell-west:mission,mission_critical,5.2659,1.0,True,False,False,True,True,False
mixed_failure,aegis_mixer,0,cell-west,cell-west:ai-edge,ai_edge,7.3059,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,0,cell-west,cell-west:broadband,broadband,5.2659,1.0,True,False,False,False,False,False
mixed_failure,aegis_mixer,0,cell-west,cell-west:background,background,7.8159,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,0,cell-west,cell-west:encrypted-burst,suspicious,33.1484,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,0,cell-central,cell-central:mission,mission_critical,5.7459,1.0,True,False,False,True,True,False
mixed_failure,aegis_mixer,0,cell-central,cell-central:ai-edge,ai_edge,7.7859,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,0,cell-central,cell-central:broadband,broadband,5.7459,1.0,True,False,False,False,False,False
mixed_failure,aegis_mixer,0,cell-central,cell-central:background,background,8.2959,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,0,cell-central,cell-central:encrypted-burst,suspicious,33.6214,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,0,cell-east,cell-east:mission,mission_critical,5.2659,1.0,True,False,False,True,True,False
mixed_failure,aegis_mixer,0,cell-east,cell-east:ai-edge,ai_edge,7.3059,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,0,cell-east,cell-east:broadband,broadband,5.2659,1.0,True,False,False,False,False,False
mixed_failure,aegis_mixer,0,cell-east,cell-east:background,background,7.8159,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,0,cell-east,cell-east:encrypted-burst,suspicious,32.8058,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,1,cell-west,cell-west:mission,mission_critical,5.8448,1.0,True,False,False,True,True,False
mixed_failure,aegis_mixer,1,cell-west,cell-west:ai-edge,ai_edge,7.8848,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,1,cell-west,cell-west:broadband,broadband,5.8448,1.0,True,False,False,False,False,False
mixed_failure,aegis_mixer,1,cell-west,cell-west:background,background,8.3948,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,1,cell-west,cell-west:encrypted-burst,suspicious,33.5076,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,1,cell-central,cell-central:mission,mission_critical,6.3248,1.0,True,False,False,True,True,False
mixed_failure,aegis_mixer,1,cell-central,cell-central:ai-edge,ai_edge,8.3648,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,1,cell-central,cell-central:broadband,broadband,6.3248,1.0,True,False,False,False,False,False
mixed_failure,aegis_mixer,1,cell-central,cell-central:background,background,8.8748,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,1,cell-central,cell-central:encrypted-burst,suspicious,34.1015,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,1,cell-east,cell-east:mission,mission_critical,5.8448,1.0,True,False,False,True,True,False
mixed_failure,aegis_mixer,1,cell-east,cell-east:ai-edge,ai_edge,7.8848,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,1,cell-east,cell-east:broadband,broadband,5.8448,1.0,True,False,False,False,False,False
mixed_failure,aegis_mixer,1,cell-east,cell-east:background,background,8.3948,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,1,cell-east,cell-east:encrypted-burst,suspicious,33.6892,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,2,cell-west,cell-west:mission,mission_critical,7.0073,0.86,True,False,False,True,True,False
mixed_failure,aegis_mixer,2,cell-west,cell-west:ai-edge,ai_edge,8.4173,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,2,cell-west,cell-west:broadband,broadband,8.0773,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,2,cell-west,cell-west:background,background,8.9273,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,2,cell-west,cell-west:encrypted-burst,suspicious,34.297,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,2,cell-central,cell-central:mission,mission_critical,7.4873,0.86,True,False,False,True,True,False
mixed_failure,aegis_mixer,2,cell-central,cell-central:ai-edge,ai_edge,8.8973,0.76,True,False,False,False,True,False
mixed_failure,aegis_mixer,2,cell-central,cell-central:broadband,broadband,8.5573,0.8,True,False,False,False,False,False
mixed_failure,aegis_mixer,2,cell-central,cell-central:background,background,9.4073,0.7,True,False,False,False,False,False
mixed_failure,aegis_mixer,2,cell-central,cell-central:encrypted-burst,suspicious,34.6511,0.0,False,True,True,False,False,False
mixed_failure,aegis_mixer,2,cell-east,cell-east:mission,mission_critical,7.0073,0.86,True,False,False,True,True,False
mixed_failure,aegis_mixer,2,cell-east,cell-east:ai-edge,ai_edge,8.4173,0.76,True,False,False,False,True,False
